"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00245030","2018-10-04","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  194",",,7","   33",",,7",,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-05","44.6331","-112.5928","1913.8","LIMA, MT US","  137",",,7,0800",,,,,"  172",",,7","    6",",,7",,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-06","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  139",",,7","    6",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-07","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   78",",,7","   28",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-08","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   72",",,7","  -39",",,7",,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-09","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  106",",,7","  -39",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-10","44.6331","-112.5928","1913.8","LIMA, MT US","    5",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-11","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   56",",,7","  -11",",,7",,,,,,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-12","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   72",",,7","  -44",",,7",,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-14","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  117",",,7","  -72",",,7",,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-15","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   39",",,7","  -72",",,7",,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-16","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  111",",,7","  -67",",,7",,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-17","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  139",",,7","  -44",",,7",,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-18","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  167",",,7","  -33",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-19","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  183",",,7","  -22",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-20","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  217",",,7","  -17",",,7",,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-21","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  200",",,7","  -22",",,7",,,,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-22","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  194",",,7","  -22",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-23","44.6331","-112.5928","1913.8","LIMA, MT US","  102",",,7,0800",,,,,"  150",",,7","   11",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-24","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  167",",,7","   17",",,7",,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-25","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  117",",,7","   17",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-26","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  172",",,7","   44",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-27","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  106",",,7","   17",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-28","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  178",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-30","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   61",",,7","  -78",",,7",,,,,,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-10-31","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   44",",,7","  -78",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-01","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   22",",,7","  -50",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-02","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  100",",,7","   11",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-03","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  117",",,7","   17",",,7",,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-04","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   67",",,7","   11",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-05","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   94",",,7","    6",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-06","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   67",",,7","  -67",",,7",,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-07","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   39",",,7","  -72",",,7",,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-08","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   22",",,7","  -72",",,7",,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-09","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   33",",,7"," -117",",,7",,,,,,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-10","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   44",",,7","  -83",",,7",,,,,,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-11","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   28",",,7"," -128",",,7",,,,,,,,," -122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-12","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -22",",,7"," -133",",,7",,,,,,,,," -122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-13","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-14","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   67",",,7","  -39",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-15","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   78",",,7","  -61",",,7",,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-16","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  111",",,7","  -56",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-17","44.6331","-112.5928","1913.8","LIMA, MT US","    3",",,7,0800",,,,,"   56",",,7","  -94",",,7",,,,,,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-18","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   -6",",,7","  -83",",,7",,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-19","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   17",",,7","  -83",",,7",,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-20","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   56",",,7","  -67",",,7",,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-21","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   94",",,7","  -72",",,7",,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-22","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  100",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-23","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  100",",,7","  -50",",,7",,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-24","44.6331","-112.5928","1913.8","LIMA, MT US","    3",",,7,0800",,,,,"   39",",,7","  -44",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-25","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"    0",",,7"," -133",",,7",,,,,,,,," -122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-26","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"    0",",,7"," -128",",,7",,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-27","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"    6",",,7","  -83",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-28","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   28",",,7","  -39",",,7",,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-29","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   50",",,7","  -83",",,7",,,,,,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-11-30","44.6331","-112.5928","1913.8","LIMA, MT US","    3",",,7,0800",,,,,"   33",",,7","  -78",",,7",,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-01","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -17",",,7"," -133",",,7",,,,,,,,," -122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-02","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   17",",,7",,,,,,,,,,," -128",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-03","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -22",",,7"," -150",",,7",,,,,,,,," -144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-04","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -22",",,7"," -150",",,7",,,,,,,,," -133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-05","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -33",",,7"," -172",",,7",,,,,,,,," -167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-06","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -56",",,7"," -200",",,7",,,,,,,,," -200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-07","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -44",",,7"," -200",",,7",,,,,,,,," -150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-08","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   22",",,7"," -150",",,7",,,,,,,,," -133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-09","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   -6",",,7"," -133",",,7",,,,,,,,,"  -89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-10","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   33",",,7","  -94",",,7",,,,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-11","44.6331","-112.5928","1913.8","LIMA, MT US","    0","T,,7,0800",,,,,"   22",",,7"," -128",",,7",,,,,,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-12","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -17",",,7"," -100",",,7",,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-13","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   -6",",,7"," -144",",,7",,,,,,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-14","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -44",",,7"," -100",",,7",,,,,,,,,"  -89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-15","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   44",",,7","  -89",",,7",,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-16","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"    0",",,7","  -78",",,7",,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-17","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   83",",,7","  -61",",,7",,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-18","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   78",",,7","  -61",",,7",,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-19","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   44",",,7","  -50",",,7",,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-20","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   28",",,7","  -83",",,7",,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-21","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   39",",,7","  -50",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-22","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   39",",,7"," -133",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-23","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -17",",,7"," -139",",,7",,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-24","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -22",",,7","  -83",",,7",,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-25","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"    6",",,7","  -83",",,7",,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-26","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -39",",,7","  -89",",,7",,,,,,,,,"  -89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-27","44.6331","-112.5928","1913.8","LIMA, MT US","    0","T,,7,0800",,,,,"  -22",",,7"," -106",",,7",,,,,,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-28","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -50",",,7"," -100",",,7",,,,,,,,,"  -89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-29","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -33",",,7"," -161",",,7",,,,,,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-30","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -56",",,7"," -100",",,7",,,,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2018-12-31","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -22",",,7"," -144",",,7",,,,,,,,," -144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-01","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,," -106",",,7"," -228",",,7",,,,,,,,," -117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-02","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -61",",,7"," -122",",,7",,,,,,,,," -106",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-03","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -39",",,7"," -106",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-04","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"    6",",,7","  -72",",,7",,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-05","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   33",",,7","  -67",",,7",,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-06","44.6331","-112.5928","1913.8","LIMA, MT US","   64",",,7,0800",,,,,"   39",",,7","  -61",",,7",,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-07","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -22",",,7"," -139",",,7",,,,,,,,," -128",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-08","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   28",",,7"," -128",",,7",,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-09","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   61",",,7","  -33",",,7",,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-10","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   56",",,7"," -117",",,7",,,,,,,,," -117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-11","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"    0",",,7"," -150",",,7",,,,,,,,," -144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-12","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   -6",",,7"," -144",",,7",,,,,,,,," -133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-13","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   22",",,7"," -133",",,7",,,,,,,,," -122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-14","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   28",",,7"," -122",",,7",,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-15","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   11",",,7"," -106",",,7",,,,,,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-16","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   28",",,7"," -100",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-17","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   61",",,7","  -67",",,7",,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-18","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   33",",,7","  -78",",,7",,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-19","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   22",",,7","  -50",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-20","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   56",",,7","  -50",",,7",,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-21","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -17",",,7"," -133",",,7",,,,,,,,," -133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-22","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -28",",,7"," -139",",,7",,,,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-23","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -11",",,7","  -94",",,7",,,,,,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-24","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   28",",,7"," -117",",,7",,,,,,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-25","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   -6",",,7"," -100",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-26","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   72",",,7","  -72",",,7",,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-27","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   78",",,7","  -83",",,7",,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-28","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"    0",",,7"," -150",",,7",,,,,,,,," -144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-29","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   11",",,7"," -150",",,7",,,,,,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-01-30","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"  -22",",,7"," -106",",,7",,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-02-01","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   22",",,7","  -83",",,7",,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-02-02","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   72",",,7","  -72",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-02-03","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   67",",,7","   11",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-02-04","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,,"   44",",,7"," -172",",,7",,,,,,,,," -167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-02-05","44.6331","-112.5928","1913.8","LIMA, MT US","   10",",,7,0800",,,,,"  -50",",,7"," -172",",,7",,,,,,,,," -139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-02-06","44.6331","-112.5928","1913.8","LIMA, MT US","    3",",,7,0800",,,,," -117",",,7"," -206",",,7",,,,,,,,," -189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-02-07","44.6331","-112.5928","1913.8","LIMA, MT US","    3",",,7,0800",,,,," -139",",,7"," -244",",,7",,,,,,,,," -244",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00245030","2019-02-08","44.6331","-112.5928","1913.8","LIMA, MT US","    0",",,7,0800",,,,," -100",",,7"," -244",",,7",,,,,,,,," -144",",,7,0800",,,,,,,,,,,,,,,,,,,,
