"USC00402009","2018-11-07","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  206",",,7","   56",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-08","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"  139",",,7","   50",",,7",,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-09","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  117",",,7,0700",,,,,"  139",",,7","   67",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-10","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   84",",,7,0700",,,,,"  139",",,7","  -17",",,7",,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-11","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   50",",,7","  -50",",,7",,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-12","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"  139",",,7","  -39",",,7",,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-13","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  213",",,7,0700",,,,,"   94",",,7","   44",",,7",,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-14","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"   50",",,7","   17",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-15","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  310",",,7,0700",,,,,"   44",",,7","   22",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-16","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    3",",,7,0700",,,,,"   22",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-17","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  133",",,7","  -17",",,7",,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-18","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  178",",,7","  -17",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-19","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  172",",,7","    6",",,7",,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-20","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"  156",",,7","   44",",,7",,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-21","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   67",",,7","  -28",",,7",,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-22","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  111",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-23","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  161",",,7","  -22",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-24","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   91",",,7,0700",,,,,"  111",",,7","   -6",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-25","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"  144",",,7","    6",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-26","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   15",",,7,0700",,,,,"  172",",,7","    6",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-27","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   22",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-28","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  -17",",,7","  -89",",,7",,,,,,,,,"  -89",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-29","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   28",",,7","  -89",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-11-30","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   33",",,7,0700",,,,,"  144",",,7","   -6",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-01","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  122",",,7,0700",,,,,"  156",",,7","  117",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-02","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  300",",,7,0700",,,,,"  161",",,7","   67",",,7",,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-03","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  211",",,7","   28",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-04","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   89",",,7","   22",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-05","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700","    0","T,,7","    0","T,,7","   33",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-06","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700","    5",",,7","    0","T,,7","    6",",,7","  -67",",,7",,,,,,,,,"  -67",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-07","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,"    0",",,7","   78",",,7","  -67",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-08","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   83",",,7","   17",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-09","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  282",",,7,0700",,,,,"   50",",,7","   11",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-10","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   30",",,7,0700",,,,,"   39",",,7","    0",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-11","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   56",",,7","  -72",",,7",,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-12","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   78",",,7","  -72",",,7",,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-13","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    3",",,7,0700",,,,,"  106",",,7","  -11",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-14","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  161",",,7","   56",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-15","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  361",",,7,0700",,,,,"  133",",,7","   94",",,7",,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-16","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  135",",,7,0700",,,,,"  111",",,7","   39",",,7",,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-17","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"   78",",,7","   17",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-18","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  128",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-19","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  122",",,7","  -22",",,7",,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-20","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   64",",,7,0700",,,,,"  150",",,7","  -11",",,7",,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-21","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  234",",,7,0700",,,,,"   83",",,7","   61",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-22","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   58",",,7,0700",,,,,"   61",",,7","   11",",,7",,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-23","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"   89",",,7","  -17",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-24","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   64",",,7,0700",,,,,"   72",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-25","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   89",",,7","  -28",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-26","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  106",",,7","  -17",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-27","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"  161",",,7","  -11",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-28","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  450",",,7,0700",,,,,"  150",",,7","   89",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-29","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"  167",",,7","   22",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-30","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   78",",,7","   17",",,7",,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,
"USC00402009","2018-12-31","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  279",",,7,0700",,,,,"  161",",,7","   39",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-01","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  257",",,7,0700",,,,,"  211",",,7","  100",",,7",,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-02","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0","T,,7,0700",,,,,"  128",",,7","   61",",,7",,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-03","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  183",",,7,0700",,,,,"   83",",,7","   56",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-04","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   76",",,7,0700",,,,,"  106",",,7","   56",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-05","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   86",",,7,0700",,,,,"  161",",,7","   17",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-06","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  133",",,7","   -6",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-07","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  178",",,7","   -6",",,7",,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-08","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  194",",,7","   67",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-09","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  194",",,7","    0",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-10","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   67",",,7","  -44",",,7",,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-11","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   28",",,7","  -67",",,7",,,,,,,,,"  -67",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-12","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"   94",",,7","  -67",",,7",,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-13","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  117",",,7,0700",,,,,"   94",",,7","   50",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-14","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   28",",,7,0700",,,,,"   78",",,7","   11",",,7",,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-15","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   22",",,7","    0",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-16","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   11",",,7","   -6",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-17","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0","T,,7,0700",,,,,"   67",",,7","    6",",,7",,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-18","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  135",",,7,0700",,,,,"   78",",,7","   39",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-19","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  102",",,7,0700",,,,,"  106",",,7","   44",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-20","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  470",",,7,0700","    0","T,,7","    0","T,,7","  139",",,7","  -39",",,7",,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-21","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,"    0",",,7","  -17",",,7"," -100",",,7",,,,,,,,," -100",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-22","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"    6",",,7"," -100",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-23","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  117",",,7","  -11",",,7",,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-24","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  401",",,7,0700",,,,,"  117",",,7","  -28",",,7",,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-25","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   28",",,7","  -33",",,7",,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-26","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   22",",,7","  -50",",,7",,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-27","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   78",",,7","  -33",",,7",,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-28","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  100",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-29","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0","T,,7,0700","    0","T,,7","    0",",,7","  139",",,7","  -50",",,7",,,,,,,,,"  -50",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-30","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0","T,,7,0700","    0","T,,7","    0",",,7","  -11",",,7","  -83",",,7",,,,,,,,,"  -56",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-01-31","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  -44",",,7","  -94",",,7",,,,,,,,,"  -83",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-01","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   10",",,7,0700",,,,,"   61",",,7","  -83",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-02","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  106",",,7","   22",",,7",,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-03","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  183",",,7","    0",",,7",,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-04","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  194",",,7","   11",",,7",,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-05","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"  183",",,7","   44",",,7",,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-06","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"  228",",,7","   89",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-07","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  699",",,7,0700",,,,,"  200",",,7","  150",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-08","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   94",",,7,0700",,,,,"  244",",,7","   -6",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-09","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   33",",,7","  -50",",,7",,,,,,,,,"  -50",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-10","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   72",",,7","  -50",",,7",,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-11","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   84",",,7,0700",,,,,"  100",",,7","   44",",,7",,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-12","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  102",",,7,0700",,,,,"  167",",,7","  100",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-13","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  135",",,7,0700",,,,,"  133",",,7","  -22",",,7",,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-14","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   94",",,7","  -17",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-15","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   13",",,7,0700",,,,,"  167",",,7","   28",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-16","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  142",",,7,0700",,,,,"  139",",,7","   11",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-17","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  160",",,7,0700",,,,,"   83",",,7","   17",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-18","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  193",",,7,0700",,,,,"  139",",,7","   22",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-19","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    3",",,7,0700",,,,,"   61",",,7","  -17",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-20","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  241",",,7,0700",,,,,"  106",",,7","   -6",",,7",,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-21","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  493",",,7,0700",,,,,"  122",",,7","   61",",,7",,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-22","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  145",",,7,0700",,,,,"  117",",,7","   67",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-23","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  406",",,7,0700",,,,,"  117",",,7","   72",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-24","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  325",",,7,0700",,,,,"  161",",,7","  106",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-25","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  122",",,7","  -28",",,7",,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-26","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  117",",,7","  -28",",,7",,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-27","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  178",",,7","  -17",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-02-28","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  206",",,7","   11",",,7",,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-01","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   43",",,7,0700",,,,,"  144",",,7","   61",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-02","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"   67",",,7","   39",",,7",,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-03","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"   61",",,7","   39",",,7",,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-04","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  170",",,7,0700",,,,,"   50",",,7","  -39",",,7",,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-05","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"    6",",,7","  -94",",,7",,,,,,,,,"  -89",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-06","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   17",",,7","  -94",",,7",,,,,,,,,"  -89",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-07","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"   33",",,7","  -89",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-08","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    5",",,7,0700",,,,,"   89",",,7","  -28",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-09","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   91",",,7,0700",,,,,"  106",",,7","   56",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-10","36.1075","-85.5033","332.2","COOKEVILLE, TN US","  356",",,7,0700",,,,,"  183",",,7","   78",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-11","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  200",",,7","   67",",,7",,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-12","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    3",",,7,0700",,,,,"  150",",,7","    6",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-13","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  167",",,7","    6",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-14","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  217",",,7","  133",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-15","36.1075","-85.5033","332.2","COOKEVILLE, TN US","   25",",,7,0700",,,,,"  211",",,7","   78",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-16","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  139",",,7","  -17",",,7",,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-17","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  122",",,7","  -28",",,7",,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-18","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  156",",,7","  -28",",,7",,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-19","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  111",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-20","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    0",",,7,0700",,,,,"  139",",,7","  -39",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,
"USC00402009","2019-03-21","36.1075","-85.5033","332.2","COOKEVILLE, TN US","    3",",,7,0700",,,,,"  178",",,7","  -22",",,7",,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,
